Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Swarthmore College Athletics,https://swarthmoreathletics.com/,Ursinus,WA,College / University,tennis; basketball; volleyball; badminton,Indoor and outdoor,6,"oured in 2003. Athletic facilities include the Cunningham Complex, which has four fields, six tennis courts, team locker rooms and rest rooms. Rugby, ultimate frisbee and other club sports also use",Valerie,Smith,President,,,valerie@swarthmoreathletics.com,valerie.smith@swarthmoreathletics.com,valeriesmith@swarthmoreathletics.com,vsmith@swarthmoreathletics.com,v.smith@swarthmoreathletics.com,valeries@swarthmoreathletics.com,swarthmoreathletics.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://swarthmoreathletics.com/ | https://swarthmoreathletics.com/staff-directory | https://swarthmoreathletics.com/sports/2013/6/4/GEN_0604130038.aspx | https://swarthmoreathletics.com/sports/2013/6/6/GEN_0606135007.aspx | https://swarthmoreathletics.com/sports/2023/4/17/faulkner-courts.aspx | https://swarthmoreathletics.com/sports/2019/2/13/facility-rental.aspx | https://swarthmoreathletics.com/documents/2025/8/25/Athletics_Game_Day-_Zero_Waste_Information.pdf,Playwright,https://swarthmoreathletics.com,https://swarthmoreathletics.com/,
Tennis Lessons,https://tennispronow.com/,Lynnwood,WA,Racquet / Tennis Club,tennis,Indoor and outdoor,2,"98058, USA. We’ve got all the ingredients for an epic tennis showdown! Number of courts: 2 courts to conquer. Lighting available: Play under the sun – lighting not included for that extra",,,,,info@tennispronow.com,,,,,,,tennispronow.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://tennispronow.com/ | https://tennispronow.com/about-us/ | https://tennispronow.com/courts/ | https://tennispronow.com/contact-us/,Playwright,https://tennispronow.com,https://tennispronow.com/,
The B-Town (Burien) Blog,https://b-townblog.com/,Burien,WA,Unknown,racquetball; futsal,Indoor and outdoor,,,Scott,Schaefer,Founder,,,scott@b-townblog.com,scott.schaefer@b-townblog.com,scottschaefer@b-townblog.com,sschaefer@b-townblog.com,s.schaefer@b-townblog.com,scotts@b-townblog.com,b-townblog.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://b-townblog.com/ | https://b-townblog.com/about/ | https://b-townblog.com/contact/ | https://b-townblog.com/letter-to-the-editor-airport-advisory-leaders-urge-residents-to-speak-out-about-sea-tac-expansion/ | https://b-townblog.com/letter-to-the-editor-parent-questions-highline-public-schools-leadership-transparency-district-responds/,Playwright,https://b-townblog.com,https://b-townblog.com/,
The Dink Den,https://www.thedinkden.com/,Bainbridge Island,WA,Pickleball Club,pickleball; tennis; basketball; badminton,Indoor and outdoor,3,"Book your Courts today,…Have it your way at our South Ave 3 court location- Our Private Single Court Suite in Tottenville and Coming Soon - Amityvile, LI -",,,,,info@thedinkden.com,,,,,,,thedinkden.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.thedinkden.com/ | https://www.thedinkden.com/aboutus,Playwright,https://thedinkden.com,https://www.thedinkden.com/,
The Drop Pickleball Club,https://www.thedroppbc.com/,Tacoma,WA,Pickleball Club,pickleball,Indoor and outdoor,7,"PICKLEBALL! • ALL PICKLEBALL, ALL THE TIME • RAIN OR SHINE • ONE OUTDOOR PICKLEBALL COURT SEVEN INDOOR PICKLEBALL COURTS ONE WELL STOCKED PRO SHOP The Drop PBC uses CourtReserve for all club bookings. CourtRese",,,,,hello@thedroppbc.com,,,,,,,thedroppbc.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.thedroppbc.com/ | https://www.thedroppbc.com/memberships | https://www.thedroppbc.com/contact | https://www.thedroppbc.com/programming-1,Playwright,https://thedroppbc.com,https://www.thedroppbc.com/,
The Evergreen State College,https://www.evergreen.edu/,Olympia,WA,College / University,basketball; racquetball,Indoor and outdoor,,,,,,,,,,,,,,evergreen.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.evergreen.edu/ | https://www.evergreen.edu/faculty-and-staff | https://www.evergreen.edu/directory | https://www.evergreen.edu/about | https://www.evergreen.edu/student-life | https://www.evergreen.edu/our-learning-approach | https://www.evergreen.edu/about/olympia,Playwright,https://evergreen.edu,https://www.evergreen.edu/,
The Home of Crossfire Select,https://www.crossfireselect.com/,Kirkland,WA,Private Club,futsal,Indoor and outdoor,,,,,,,,,,,,,,crossfireselect.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.crossfireselect.com/ | https://www.crossfireselect.com/about/ | https://www.crossfireselect.com/about/leadership/ | https://www.crossfireselect.com/about/partner-sponsors/ | https://www.crossfireselect.com/about/contact-us/ | https://www.crossfireselect.com/programs/,Playwright,https://crossfireselect.com,https://www.crossfireselect.com/,
The Little Gym,https://www.thelittlegym.com/,Everett,WA,School,basketball,Indoor and outdoor,,,,,,,,,,,,,,thelittlegym.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.thelittlegym.com/ | https://www.thelittlegym.com/about/ | https://www.thelittlegym.com/contact-us/ | https://www.thelittlegym.com/blog/summer-solved-everything-you-need-to-know-about-active-summer-camps/ | https://www.thelittlegym.com/blog/first-summer-camp-for-toddlers/,Playwright,https://thelittlegym.com,https://www.thelittlegym.com/,
The Lodge at St Edward Park,https://www.thelodgeatstedward.com/,Kenmore,WA,Unknown,pickleball,Indoor and outdoor,,,,,,,info@thelodgeatstedward.com,,,,,,,thelodgeatstedward.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.thelodgeatstedward.com/ | https://www.thelodgeatstedward.com/contact-us | https://www.thelodgeatstedward.com/the-lodge,Playwright,https://thelodgeatstedward.com,https://www.thelodgeatstedward.com/,
The Observer,https://cwuobserver.com/,Ellensburg,WA,Unknown,basketball; volleyball,Indoor and outdoor,,,,,,cwuobserver@gmail.com,,,,,,,,cwuobserver.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://cwuobserver.com/ | https://cwuobserver.com/about/ | https://cwuobserver.com/staff/ | https://cwuobserver.com/contact-us/ | https://cwuobserver.com/staff_name/parker-wood/ | https://cwuobserver.com/staff_name/meisner-dunlap/ | https://cwuobserver.com/staff_name/brandon-mattesich/,Playwright,https://cwuobserver.com,https://cwuobserver.com/,
The Ridge Activity Center,https://theridge.fun/,Bothell,WA,School,pickleball; basketball; volleyball,Indoor and outdoor,3,"le Court: 1, 2 or 3. Reserve Small Court Full Court Reserve the Full Court for use of all 3 pickleball courts. Reserve Full Court Court 3 Court 2 Court 1 *Bookings are non-refundable. Case by case, i",,,,,,,,,,,,theridge.fun,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://theridge.fun/ | https://theridge.fun/about-us/ | https://theridge.fun/gym-rentals/ | https://theridge.fun/outdoor-rentals/ | https://theridge.fun/contact-us/ | https://theridge.fun/facilityrental/,Playwright,https://theridge.fun,https://theridge.fun/,
The Spokesman-Review,https://www.spokesman.com/,Spokane,WA,Unknown,tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,spokesman.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.spokesman.com/ | https://www.spokesman.com/stories/2026/aug/09/mead-grad-simon-rosselli-rallies-to-win-gold-in-di/ | https://www.spokesman.com/stories/2026/aug/09/rifle-club-church-destroyed-in-old-trails-fire-oth/ | https://www.spokesman.com/stories/2025/nov/10/as-winter-approaches-spokane-area-homeowners-are-g/ | https://www.spokesman.com/stories/2026/jul/30/wsu-can-be-held-liable-for-sam-martinez-hazing-dea/ | https://www.spokesman.com/stories/2026/aug/07/updates-to-primary-results-show-close-races-for-re/ | https://www.spokesman.com/northwest-passages/events/whitworth-university-presidents-leadership-2026/,Playwright,https://spokesman.com,https://www.spokesman.com/,
Thurston County Pickleball Club,https://tcpcwa.com/,,WA,Pickleball Club,pickleball; tennis,Indoor and outdoor,1,"701 Allen Ave., ... Where to Play · Jim Brown Park. 535 Bates St SW, Tumwater, WA 98512. 1 tennis court lined for pickleball. · Wonderwood Park. 5304 32nd Ave SE, Lacey, WA 98503. Where to Play",,,,,,,,,,,,tcpcwa.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://tcpcwa.com/ | https://tcpcwa.com/about/ | https://tcpcwa.com/contact-us/ | https://tcpcwa.com/unauthorized/?mepr-unauth-page=8&redirect_to=%2Faccount,Playwright,https://tcpcwa.com,https://tcpcwa.com/,
Top Court Events,https://www.topcourtevents.com/page/home,Auburn,WA,Private Club,volleyball,Indoor and outdoor,,,,,,chris.hames@topcourtevents.com,info@topcourtevents.com,,,,,,,topcourtevents.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.topcourtevents.com/page/home | https://www.topcourtevents.com/page/about | https://www.topcourtevents.com/page/about-topcourt | https://www.topcourtevents.com/page/our-team | https://www.topcourtevents.com/page/events,Playwright,https://topcourtevents.com,https://www.topcourtevents.com/page/home,
Union-Bulletin,https://www.union-bulletin.com/,Walla Walla,WA,College / University,basketball,Indoor and outdoor,,,Darwin,Johnson,Director of Operations,,,darwin@union-bulletin.com,darwin.johnson@union-bulletin.com,darwinjohnson@union-bulletin.com,djohnson@union-bulletin.com,d.johnson@union-bulletin.com,darwinj@union-bulletin.com,union-bulletin.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.union-bulletin.com/ | https://www.union-bulletin.com/site/about.html | https://www.union-bulletin.com/site/contact.html | https://www.union-bulletin.com/news/local/courts_and_crime/ | https://www.union-bulletin.com/news/local/courts_and_crime/safety_log/ | https://www.union-bulletin.com/news/local/governments/what-we-know-so-far-about-amazons-proposed-data-center-in-walla-walla-county/article_ed98d2b1-5111-4dca-8ce2-62c9340755f1.html | https://www.union-bulletin.com/news/northwest/staff-said-wa-immigration-lawyer-ran-firm-after-resigning-no-one-acted/article_5e8459d3-7c56-54fa-8b33-9574f9080128.html,Playwright,https://union-bulletin.com,https://www.union-bulletin.com/,
University of Puget Sound Home Page,https://www.pugetsound.edu/,Tacoma,WA,College / University,tennis; basketball; volleyball; racquetball,Indoor and outdoor,,,,,,,,,,,,,,pugetsound.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.pugetsound.edu/ | https://www.pugetsound.edu/resources-faculty-staff | https://www.pugetsound.edu/about-puget-sound-0 | https://www.pugetsound.edu/about-puget-sound-0/mission-core-values | https://www.pugetsound.edu/about-puget-sound-0/facts-rankings | https://www.pugetsound.edu/about-puget-sound-0/location-community | https://www.pugetsound.edu/about-puget-sound-0/leadership,Playwright,https://pugetsound.edu,https://www.pugetsound.edu/,
University of Washington Athletics,https://gohuskies.com/,Seattle,WA,College / University,tennis; basketball; volleyball,Indoor and outdoor,,,Nate,Tewell,General Manager,,,nate@gohuskies.com,nate.tewell@gohuskies.com,natetewell@gohuskies.com,ntewell@gohuskies.com,n.tewell@gohuskies.com,natet@gohuskies.com,gohuskies.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://gohuskies.com/ | https://gohuskies.com/facilities | https://gohuskies.com/sports/2017/7/28/facility-rentals | https://gohuskies.com/sports/icastaff | https://gohuskies.com/staff-directory | https://gohuskies.com/sports/2022/9/27/meet-your-ticket-team | https://gohuskies.com/sports/2013/4/18/208241396,Playwright,https://gohuskies.com,https://gohuskies.com/,
USTA PNW,https://www.ustapnw.org/pnw-tennis-centers/,Camas,WA,School,tennis,Indoor and outdoor,,,,,,,,,,,,,,pnwtenniscenters.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.ustapnw.org/pnw-tennis-centers/,Playwright,https://pnwtenniscenters.com,https://www.ustapnw.org/pnw-tennis-centers/,
Valley Nine Baseball,https://www.valleynine.org/,Duvall,WA,Unknown,basketball,Indoor and outdoor,,,,,,,,,,,,,,valleynine.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.valleynine.org/ | https://www.valleynine.org/p/program.html | https://www.valleynine.org/p/about-valley-nine-baseball.html,Playwright,https://valleynine.org,https://www.valleynine.org/,
Walla Walla University,https://www.wallawalla.edu/,Spokane,WA,College / University,pickleball; tennis; basketball; volleyball; badminton,Indoor and outdoor,4,"ll and More The outdoor recreational facilities at the Winter Educational Complex include 4 tennis courts, 8 pickleball courts, a softball field, and a football/soccer field. The fitness center o",Alex,Bryan,President,alex.bryan@wallawalla.edu,info@wallawalla.edu,,,,,,,wallawalla.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. Paid access signals present (membership/rental/program).,https://www.wallawalla.edu/ | https://www.wallawalla.edu/about-wwu/general-information/giving-to-walla-walla-university | https://www.wallawalla.edu/academics/majors-minors-and-programs | https://www.wallawalla.edu/campus-life/chaplains-office | https://www.wallawalla.edu/about-wwu/marketing-and-university-relations/publications/westwind | https://www.wallawalla.edu/about-wwu/administration | https://www.wallawalla.edu/resources/facility-services/custodial,Playwright,https://wallawalla.edu,https://www.wallawalla.edu/,
Walla Walla YMCA,https://www.wwymca.org/,Walla Walla,WA,YMCA / JCC,tennis; basketball; volleyball; racquetball; handball,Indoor and outdoor,,,Fernando,Bertran,Membership Director,,info@wwymca.org,fernando@wwymca.org,fernando.bertran@wwymca.org,fernandobertran@wwymca.org,fbertran@wwymca.org,f.bertran@wwymca.org,fernandob@wwymca.org,wwymca.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.wwymca.org/ | https://www.wwymca.org/about | https://www.wwymca.org/contact-us | https://www.wwymca.org/leadership-team | https://www.wwymca.org/about-ymca,Playwright,https://wwymca.org,https://www.wwymca.org/,
Warm Beach Camp & Conference Center,https://www.warmbeach.com/,Stanwood,WA,School,tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,warmbeach.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.warmbeach.com/ | https://www.warmbeach.com/facility-rentals/ | https://www.warmbeach.com/facility-rentals/lodging/ | https://www.warmbeach.com/facility-rentals/meeting-rooms/ | https://www.warmbeach.com/facility-rentals/recreation/ | https://www.warmbeach.com/facility-rentals/challenge-course/,Playwright,https://warmbeach.com,https://www.warmbeach.com/,
Washington Racquetball Association,https://www.washingtonracquetball.org/,Seattle,WA,Racquet / Tennis Club,tennis; basketball; racquetball,Indoor and outdoor,2,"360-452-9244 https://www.olympicpeninsulaymca.org/locations/branch/ymca-of-port-angeles/ 2 racquetball courts Port Townsend Athletic Club 229 Monroe St Port Townsend, WA 98368 360-385-6560 http://www",,,,,,,,,,,,washingtonracquetball.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.washingtonracquetball.org/ | https://www.washingtonracquetball.org/courts/ | https://www.washingtonracquetball.org/contact/,Playwright,https://washingtonracquetball.org,https://www.washingtonracquetball.org/,
Washington State University Athletics - Official Athletics Site,https://wsucougars.com/,,WA,College / University,tennis; basketball; volleyball,Indoor and outdoor,,,Orlando,Johnson,General Manager,,,orlando@wsucougars.com,orlando.johnson@wsucougars.com,orlandojohnson@wsucougars.com,ojohnson@wsucougars.com,o.johnson@wsucougars.com,orlandoj@wsucougars.com,wsucougars.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: phone. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://wsucougars.com/ | https://wsucougars.com/sports/athletics/news | https://wsucougars.com/staff-directory | https://wsucougars.com/about-washington-state-university | https://wsucougars.com/all-sports-schedule | https://wsucougars.com/contact | https://wsucougars.com/documents/8d07f781-9b93-4dfa-a4cc-9312f6d2142e.pdf,Playwright,https://wsucougars.com,https://wsucougars.com/,
Washington University in St. Louis,https://washubears.com/,,WA,College / University,tennis; basketball; volleyball; badminton,Indoor and outdoor,,,Recreation,Sports,Manager,,,recreation@washubears.com,recreation.sports@washubears.com,recreationsports@washubears.com,rsports@washubears.com,r.sports@washubears.com,recreations@washubears.com,washubears.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://washubears.com/ | https://washubears.com/staff-directory | https://washubears.com/sports/2022/6/6/athletics-department-about.aspx | https://washubears.com/sports/2022/8/15/facilities.aspx | https://washubears.com/sports/2022/8/11/facilities.aspx | https://washubears.com/sports/2025/9/9/athletics-communications.aspx | https://washubears.com/sports/2022/6/6/athletics-department-cheerleading.aspx,Playwright,https://washubears.com,https://washubears.com/,
Washington Youth Soccer,https://washingtonyouthsoccer.org/,Tukwila,WA,College / University,futsal,Indoor and outdoor,,,Matt,Folsom,President,mattf@washingtonyouthsoccer.org,,,,,,,,washingtonyouthsoccer.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://washingtonyouthsoccer.org/ | https://washingtonyouthsoccer.org/about-us/ | https://washingtonyouthsoccer.org/about-us/employment/ | https://washingtonyouthsoccer.org/about-us/staff-directory/ | https://washingtonyouthsoccer.org/about-us/faqs/ | https://washingtonyouthsoccer.org/resources/risk-management/ | https://washingtonyouthsoccer.org/about-us/foundation/soccer-for-success/,Playwright,https://washingtonyouthsoccer.org,https://washingtonyouthsoccer.org/,
WELCOME TO GORIN TENNIS ACADEMY,https://www.gorintennis.com/,Bellevue,WA,Racquet / Tennis Club,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,gorintennis.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.gorintennis.com/ | https://www.gorintennis.com/our-washington-locations/memberships | https://www.gorintennis.com/our-washington-locations/indoor-court-rentals | https://www.gorintennis.com/contact-us,Playwright,https://gorintennis.com,https://www.gorintennis.com/,
Wenatchee Valley YMCA,https://www.wenymca.org/,Wenatchee,WA,YMCA / JCC,pickleball; basketball; volleyball; racquetball,Indoor and outdoor,3,"imes, group size, and preferred rental space. Find the latest gym schedule here. We offer three racquetball courts that can be reserved for one hour at a time. One court can also be transitioned into a Wa",Cindy,Ulrich,President,,,cindy@wenymca.org,cindy.ulrich@wenymca.org,cindyulrich@wenymca.org,culrich@wenymca.org,c.ulrich@wenymca.org,cindyu@wenymca.org,wenymca.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.wenymca.org/ | https://www.wenymca.org/ymca-membership | https://www.wenymca.org/corporate | https://www.wenymca.org/insurance | https://www.wenymca.org/youth-programs | https://www.wenymca.org/about-camp | https://www.wenymca.org/contact-us,Playwright,https://wenymca.org,https://www.wenymca.org/,
Western Washington Surf Soccer Club,https://westernwasurf.com/,Tukwila,WA,School,futsal,Indoor and outdoor,,,,,,acunliffe@westernwasurf.com,,,,,,,,westernwasurf.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://westernwasurf.com/ | https://westernwasurf.com/tukwila-academy/training-player-program/ | https://westernwasurf.com/about/ | https://westernwasurf.com/coaches/ | https://westernwasurf.com/contact/ | https://westernwasurf.com/college-prep-program/,Playwright,https://westernwasurf.com,https://westernwasurf.com/,
Western Washington University Athletics,https://wwuvikings.com/,Bellingham,WA,College / University,basketball; volleyball; handball,Indoor and outdoor,5,"complexes and a six-lane all-weather rubberized track. Carver Gym, completed in 1962, has five basketball courts, including a main gym which holds 2,534 spectators. It also has a swimming pool, four han",,,,,,,,,,,,wwuvikings.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://wwuvikings.com/ | https://wwuvikings.com/staff-directory | https://wwuvikings.com/documents/2023/11/13/Athletics_OrgChart_2024-25.pdf | https://wwuvikings.com/sports/2026/1/28/about-wwu-athletics.aspx | https://wwuvikings.com/sports/2018/6/4/trademark-licensing-program.aspx | https://wwuvikings.com/sports/2018/6/4/athletic-facilities.aspx,Playwright,https://wwuvikings.com,https://wwuvikings.com/,
WherePickleball,https://wherepickleball.com/,Bainbridge Island,WA,Pickleball Club,pickleball; tennis; basketball; volleyball; badminton,Indoor and outdoor,121,"Lynn Haven, AL 1 location • 1 court 1 public Playing Pickleball in Alabama Alabama offers 121 pickleball courts across 55 cities, making it one of the top destinations for pickleball enthusiasts. Wheth",,,,,,,,,,,,wherepickleball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://wherepickleball.com/ | https://wherepickleball.com/courts | https://wherepickleball.com/submit-court | https://wherepickleball.com/blog/build-pickleball-court-home-diy-guide | https://wherepickleball.com/blog/pickleball-court-surfaces-guide | https://wherepickleball.com/courts/alabama,Playwright,https://wherepickleball.com,https://wherepickleball.com/,
Whitman College Athletics,https://whitmanblues.com/,,WA,College / University,tennis; basketball; volleyball,Indoor and outdoor,4,s - Whitman College ... Sherwood Athletic Center - Facilities - Whitman College Athletics Four indoor courts · Balcony viewing area · Ball machine · Tennis ball baskets · Tennis racket stringing mac,Student-Athlete,Support,Athletic Director,,,studentathlete@whitmanblues.com,studentathlete.support@whitmanblues.com,studentathletesupport@whitmanblues.com,ssupport@whitmanblues.com,s.support@whitmanblues.com,studentathletes@whitmanblues.com,whitmanblues.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: phone. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://whitmanblues.com/ | https://whitmanblues.com/news/2020/12/3/general-history-of-blues-athletics.aspx | https://whitmanblues.com/staff-directory,Playwright,https://whitmanblues.com,https://whitmanblues.com/,
Woodinville Sports Club,https://www.woodinvillesportsclub.com/,Woodinville,WA,School,pickleball; tennis,Indoor and outdoor,8,"is, fitness, and golf from expert coaches for athletes of all ages and levels. FACILITIES Eight indoor tennis courts, one outdoor tennis court, pickleball courts, comprehensive fitness facilities, and golf",,,,,info@woodinvillesportsclub.com,,,,,,,woodinvillesportsclub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.woodinvillesportsclub.com/ | https://www.woodinvillesportsclub.com/gym | https://www.woodinvillesportsclub.com/summer | https://www.woodinvillesportsclub.com/about | https://www.woodinvillesportsclub.com/contact | https://www.woodinvillesportsclub.com/membership,Playwright,https://woodinvillesportsclub.com,https://www.woodinvillesportsclub.com/,
Yakima Athletic Club,https://yakimaathletic.com/,Yakima,WA,Athletic Center,pickleball; tennis; volleyball; racquetball,Indoor and outdoor,1,LL ONLY MEMBERSHIP Available to any age member who wants access to only our 8 outdoor and 1 indoor pickleball courts. $48* per month. $25* one time activation fee. This is a month to month membership and ca,,,,,,,,,,,,yakimaathletic.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://yakimaathletic.com/ | https://yakimaathletic.com/memberships/ | https://yakimaathletic.com/about-us/ | https://yakimaathletic.com/facilityrental/ | https://yakimaathletic.com/about-us/employment-2/ | https://yakimaathletic.com/meet-the-trainers/,Playwright,https://yakimaathletic.com,https://yakimaathletic.com/,
Yakima Elite Volleyball,https://yakimaelite.com/,Yakima,WA,Private Club,volleyball,Indoor and outdoor,,,,,,nicole@yakimaelite.com,contact@yakimaelite.com,,,,,,,yakimaelite.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://yakimaelite.com/ | https://yakimaelite.com/about-us/ | https://yakimaelite.com/about/ | https://yakimaelite.com/contact/ | http://yakimaelite.com/minis/ | https://yakimaelite.com/minis/,Playwright,https://yakimaelite.com,https://yakimaelite.com/,
Yakima Tennis Club,https://www.yakimatennis.com/,Yakima,WA,Racquet / Tennis Club,pickleball; tennis,Indoor and outdoor,8,"provides 8 well maintained courts with LED lighting, snacks, and beverages. We also have 8 pickleball courts with numerous opportunities for play 7 days a week. Year-Round Access GET ACTIVE ADULT TE",,,,stacy@yakimatennis.com,info@yakimatennis.com,,,,,,,yakimatennis.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.yakimatennis.com/ | https://www.yakimatennis.com/membership | https://www.yakimatennis.com/annual-membership | https://www.yakimatennis.com/copy-of-annual-membership | https://www.yakimatennis.com/junior-membership | https://www.yakimatennis.com/summer-membership | https://www.yakimatennis.com/facility-rentals,Playwright,https://yakimatennis.com,https://www.yakimatennis.com/,
Yakima Valley Sports: Where Sports Come to Play,https://www.yakimasports.org/,Yakima,WA,Unknown,basketball; volleyball,Indoor and outdoor,1,"rts Come to Play The facility will seat over 7,000 fans for a basketball game played with one court. For high school state tournaments, two courts are placed end-to-end with a ... SOZO Spor",,,,,,,,,,,,yakimasports.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. WA location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.yakimasports.org/ | https://www.yakimasports.org/yakima-sports-staff,Playwright,https://yakimasports.org,https://www.yakimasports.org/,
